Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=1000,128,0.9946707661,1.0000,912.5443,144.4894,0.0000,5.930868,5.930868;5.928734;5.927472;5.940197;5.952545,1519.566487,658.08,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=5000,128,0.9949782219,1.0000,939.5704,140.3835,0.0000,7.075363,7.083203;7.068332;7.080490;7.074355;7.075363,1812.801179,551.63,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.3 query_prune=0.2 n_cand=5000,128,0.9950294645,1.0000,912.5443,144.4894,0.0000,8.894108,8.887652;8.916594;8.891655;8.894108;8.905208,2278.787599,438.83,,356.16,0,3903,10,True,nid005807,58119950
SINDI,doc_prune=0.1 query_prune=0.1 n_cand=5000,128,0.9950550858,1.0000,1088.0379,140.3835,0.0000,16.684366,16.705143;16.638898;16.679039;16.684366;16.685031,4274.754292,233.93,,378.31,0,3903,10,True,nid005919,58119952
SINDI,doc_prune=0.1 query_prune=0 n_cand=200,128,0.9951319498,1.0000,1216.6425,138.4841,0.0000,32.262335,32.262335;32.309983;32.320684;32.217829;32.198202,8266.035101,120.98,,462.89,0,3903,10,True,nid005491,58119954
SparseHNSW,M=32 efC=800 ef=20 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4,128,0.8872405842,0.9564,14027.1450,148.1323,0.0000,0.047397,0.045707;0.047397;0.050991,12.143736,82346.98,,194.69,0,3903,10,True,nid005266,58078587
SparseHNSW,M=32 efC=1600 ef=20 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4,128,0.9008198821,0.9618,33586.9226,146.6789,0.0000,0.048750,0.047306;0.051291;0.048750,12.490392,80061.54,,200.66,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=20 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4,128,0.9043300026,0.9618,33586.9226,146.6789,0.0000,0.050082,0.048693;0.052726;0.050082,12.831668,77932.19,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=800 ef=20 alpha=0.75 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9067896490,0.9616,14027.1450,148.1323,0.0000,0.051571,0.050785;0.053147;0.051571,13.213169,75682.07,,194.70,0,3903,10,True,nid005266,58078587
SparseHNSW,M=32 efC=1600 ef=20 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9243658724,0.9710,33586.9226,146.6789,0.0000,0.051745,0.051608;0.051745;0.052285,13.257750,75427.58,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=50 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9346400205,0.9780,33586.9226,146.6789,0.0000,0.054439,0.053289;0.055320;0.054439,13.947989,71694.92,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=50 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9386625673,0.9780,33586.9226,146.6789,0.0000,0.055667,0.055667;0.055222;0.057488,14.262618,70113.35,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=50 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9394568281,0.9780,33586.9226,146.6789,0.0000,0.056351,0.055853;0.056351;0.056885,14.437868,69262.30,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=48 efC=800 ef=50 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9441711504,0.9777,22528.1557,147.4041,0.0000,0.059469,0.058620;0.059469;0.059828,15.236741,65630.83,,217.32,0,3903,10,True,nid005087,58078584
SparseHNSW,M=48 efC=1600 ef=20 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9451703818,0.9810,45763.4897,146.3235,0.0000,0.059529,0.058105;0.059529;0.059835,15.252114,65564.68,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=32 efC=800 ef=50 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9491160646,0.9800,14027.1450,148.1323,0.0000,0.061835,0.061835;0.060812;0.065363,15.842941,63119.59,,194.70,0,3903,10,True,nid005266,58078587
SparseHNSW,M=32 efC=800 ef=20 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9519856521,0.9818,17535.1559,145.4788,0.0000,0.063176,0.062283;0.063176;0.063449,16.186523,61779.79,,200.68,0,3903,10,True,nid005984,58078581
SparseHNSW,M=48 efC=1600 ef=50 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9524468358,0.9851,45763.4897,146.3235,0.0000,0.063715,0.065344;0.062636;0.063715,16.324622,61257.16,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=48 efC=1600 ef=50 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9574429926,0.9851,45763.4897,146.3235,0.0000,0.063834,0.063834;0.064257;0.063706,16.355111,61142.96,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=32 efC=1600 ef=20 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9613886754,0.9854,33586.9226,146.6789,0.0000,0.064870,0.064788;0.064870;0.066200,16.620548,60166.49,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=100 alpha=0.85 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9626697412,0.9887,33586.9226,146.6789,0.0000,0.069556,0.071785;0.069400;0.069556,17.821163,56113.06,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=100 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9681527030,0.9887,33586.9226,146.6789,0.0000,0.070236,0.070236;0.070911;0.068710,17.995388,55569.79,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=100 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9686395081,0.9887,33586.9226,146.6789,0.0000,0.071224,0.071013;0.073290;0.071224,18.248527,54798.94,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=48 efC=800 ef=100 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9693825263,0.9898,22528.1557,147.4041,0.0000,0.076037,0.075510;0.076037;0.077976,19.481681,51330.27,,217.32,0,3903,10,True,nid005087,58078584
SparseHNSW,M=48 efC=1600 ef=50 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9728926467,0.9903,45763.4897,146.3235,0.0000,0.076903,0.076903;0.075830;0.078262,19.703561,50752.25,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=48 efC=1600 ef=100 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9781193953,0.9926,45763.4897,146.3235,0.0000,0.084144,0.083529;0.084144;0.084403,21.558801,46384.77,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=48 efC=1600 ef=100 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9786318217,0.9926,45763.4897,146.3235,0.0000,0.084679,0.083302;0.084679;0.085391,21.695875,46091.71,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=32 efC=1600 ef=200 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4,128,0.9822700487,0.9959,33586.9226,146.6789,0.0000,0.097764,0.100399;0.097764;0.095938,25.048424,39922.67,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=200 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9831411735,0.9959,33586.9226,146.6789,0.0000,0.098169,0.097912;0.101657;0.098169,25.152191,39757.97,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=200 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9837048424,0.9959,33586.9226,146.6789,0.0000,0.099726,0.101740;0.098373;0.099726,25.551115,39137.24,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=48 efC=1600 ef=200 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9875992826,0.9969,45763.4897,146.3235,0.0000,0.123256,0.123251;0.125119;0.123256,31.579810,31665.80,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=48 efC=1600 ef=200 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9882141942,0.9969,45763.4897,146.3235,0.0000,0.124839,0.126626;0.124839;0.124393,31.985396,31264.27,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=32 efC=1600 ef=400 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9882398155,0.9982,33586.9226,146.6789,0.0000,0.133070,0.133070;0.134387;0.132849,34.094286,29330.43,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=400 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9892390469,0.9982,33586.9226,146.6789,0.0000,0.137650,0.142119;0.137650;0.136934,35.267743,28354.52,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=800 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9897258519,0.9987,33586.9226,146.6789,0.0000,0.141233,0.138371;0.141651;0.141233,36.185755,27635.18,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=1600 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9897770945,0.9987,33586.9226,146.6789,0.0000,0.142066,0.141995;0.145423;0.142066,36.399180,27473.15,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=400 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9902382782,0.9985,33586.9226,146.6789,0.0000,0.147584,0.147584;0.147702;0.146592,37.812964,26445.96,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=1600 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9910325391,0.9987,33586.9226,146.6789,0.0000,0.149633,0.149633;0.151984;0.147342,38.337945,26083.82,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=48 efC=1600 ef=400 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9911862670,0.9987,45763.4897,146.3235,0.0000,0.170578,0.170368;0.170995;0.170578,43.704330,22881.03,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=32 efC=1600 ef=800 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9927747886,0.9992,33586.9226,146.6789,0.0000,0.171767,0.172746;0.171149;0.171767,44.008967,22722.64,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=1600 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9931078657,0.9992,33586.9226,146.6789,0.0000,0.178429,0.176911;0.178429;0.178693,45.715860,21874.25,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=48 efC=1600 ef=400 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9931334871,0.9990,45763.4897,146.3235,0.0000,0.207093,0.207566;0.206534;0.207093,53.059954,18846.61,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=48 efC=1600 ef=800 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9942095824,0.9990,45763.4897,146.3235,0.0000,0.216687,0.216687;0.216461;0.218937,55.518063,18012.16,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=48 efC=1600 ef=1600 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,128,0.9946963874,0.9992,45763.4897,146.3235,0.0000,0.226869,0.226327;0.228440;0.226869,58.126826,17203.76,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=32 efC=1600 ef=1600 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4,128,0.9948244940,0.9997,33586.9226,146.6789,0.0000,0.497984,0.501160;0.497984;0.497590,127.590059,7837.60,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=32 efC=1600 ef=1600 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9954650269,0.9997,33586.9226,146.6789,0.0000,0.500431,0.500411;0.500431;0.502898,128.217013,7799.28,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=48 efC=1600 ef=1600 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9962849090,0.9995,45763.4897,146.3235,0.0000,0.701232,0.700830;0.701232;0.702631,179.664873,5565.92,,217.33,0,3903,10,True,nid005095,58078585
SparseHNSW,M=32 efC=1600 ef=3200 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9969254420,1.0000,33586.9226,146.6789,0.0000,0.965746,0.967339;0.965746;0.965329,247.436843,4041.44,,200.67,0,3903,10,True,nid006333,58078583
SparseHNSW,M=48 efC=1600 ef=3200 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4,128,0.9973610044,0.9997,45763.4897,146.3235,0.0000,1.366357,1.366357;1.364191;1.367775,350.078657,2856.50,,217.33,0,3903,10,True,nid005095,58078585
kANNolo,m=32 efC=400 ef=10,128,0.6504483730463746,0.7973353830386882,16391.372429106967,127.31421966000926,0.0,0.03525432402966544,0.033874;0.038592;0.035254;0.036846;0.035018,9.032622093175874,110709.82375710124,,263.5819435119629,90460162469,3903,10,True,nid005967,58078827
kANNolo,m=32 efC=800 ef=10,128,0.6977197027927236,0.8485780169100692,39228.41722436302,130.54114552598912,0.0,0.03760571696329862,0.040800;0.036326;0.037317;0.037606;0.038328,9.635079929105462,103787.41093566017,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=400 ef=10 eet=0.01,128,0.6993082244427363,0.8232129131437356,16391.372429106967,127.31421966000926,0.0,0.03814299200894311,0.043476;0.039161;0.037695;0.037853;0.038143,9.772736871366414,102325.48089266023,,263.5819435119629,90460162469,3903,10,True,nid005967,58078827
kANNolo,m=32 efC=800 ef=10 eet=0.005,128,0.7245452216243915,0.8631821675634127,39228.41722436302,130.54114552598912,0.0,0.03958209091797471,0.041896;0.038134;0.040549;0.039367;0.039582,10.141452963867463,98605.20021764691,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=800 ef=10 eet=0.01,128,0.7452216243914938,0.8713809889828337,39228.41722436302,130.54114552598912,0.0,0.03983714303467423,0.039888;0.039837;0.040106;0.039732;0.039529,10.206800675038235,97973.8932734918,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=1600 ef=10 eet=0.005,128,0.7471688444786062,0.8923904688700999,81715.73123515205,127.51652432099218,0.0,0.040525384014472365,0.042040;0.040532;0.039949;0.040525;0.040260,10.383137077753616,96310.00655308204,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=10 eet=0.01,128,0.7690494491416859,0.8995644376120933,81715.73123515205,127.51652432099218,0.0,0.04302017204463482,0.042209;0.043020;0.042792;0.044563;0.045137,11.022334625835208,90724.88124758106,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=400 ef=20,128,0.7750960799385088,0.8679221111965155,16391.372429106967,127.31421966000926,0.0,0.04322306299582124,0.045556;0.041977;0.043223;0.042996;0.044270,11.074317959472518,90299.01468059629,,263.5819435119629,90460162469,3903,10,True,nid005967,58078827
kANNolo,m=32 efC=400 ef=20 eet=0.005,128,0.7922367409684857,0.8781706379707916,16391.372429106967,127.31421966000926,0.0,0.044963639054913074,0.046445;0.043968;0.044964;0.045180;0.044217,11.520276468079189,86803.47236204246,,263.5819435119629,90460162469,3903,10,True,nid005967,58078827
kANNolo,m=32 efC=400 ef=20 eet=0.01,128,0.8103766333589546,0.8889315910837817,16391.372429106967,127.31421966000926,0.0,0.04690343898255378,0.050246;0.046696;0.046903;0.044687;0.050486,12.017278755458308,83213.51450267348,,263.5819435119629,90460162469,3903,10,True,nid005967,58078827
kANNolo,m=32 efC=800 ef=20,128,0.812170125544453,0.9016141429669485,39228.41722436302,130.54114552598912,0.0,0.04739656310994178,0.048398;0.047397;0.045759;0.048023;0.045655,12.143623651022747,82347.74304091507,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=800 ef=20 eet=0.005,128,0.8285421470663592,0.9098129643863695,39228.41722436302,130.54114552598912,0.0,0.04917545698117465,0.052171;0.049067;0.049175;0.047935;0.049989,12.599399687720894,79368.86080172365,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=1600 ef=20,128,0.8414809121188829,0.9305662311042787,81715.73123515205,127.51652432099218,0.0,0.049621062935329974,0.051755;0.049621;0.049976;0.049319;0.047574,12.713569801519338,78656.11434174018,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=20 eet=0.005,128,0.8582884960286958,0.9385088393543428,81715.73123515205,127.51652432099218,0.0,0.04966657201293856,0.049667;0.050492;0.048474;0.049573;0.052910,12.725229826527942,78584.04238132713,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=20 eet=0.01,128,0.8729951319497822,0.9454265949269792,81715.73123515205,127.51652432099218,0.0,0.0518124169902876,0.057009;0.051806;0.051812;0.054215;0.051652,13.275023569123137,75329.43311121018,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=800 ef=10 eet=0.05,128,0.8776582116320779,0.9359467076607738,39228.41722436302,130.54114552598912,0.0,0.05450444493908435,0.056328;0.053691;0.054504;0.054173;0.054660,13.96475658188172,71608.83858852428,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=1600 ef=10 eet=0.05,128,0.9020753266717909,0.9591339994875736,81715.73123515205,127.51652432099218,0.0,0.05626235296949744,0.058795;0.058184;0.056262;0.053732;0.055769,14.415155769791811,69371.4321211558,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=400 ef=50 eet=0.01,128,0.9043300025621317,0.9500384319754035,16391.372429106967,127.31421966000926,0.0,0.0653882299666293,0.065388;0.065094;0.065074;0.067387;0.067484,16.75332563838824,59689.64142311063,,263.5819435119629,90460162469,3903,10,True,nid005967,58078827
kANNolo,m=32 efC=800 ef=50,128,0.9136049192928517,0.9574686138867537,39228.41722436302,130.54114552598912,0.0,0.06764846597798169,0.069574;0.065443;0.067648;0.066049;0.072906,17.33242787035144,57695.32159488071,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=800 ef=20 eet=0.05,128,0.9275941583397387,0.964898795798104,39228.41722436302,130.54114552598912,0.0,0.06930225004907697,0.069334;0.068152;0.069442;0.068310;0.069302,17.756149128638732,56318.517757158785,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=1600 ef=50,128,0.930053804765565,0.9683576735844223,81715.73123515205,127.51652432099218,0.0,0.07329455891158432,0.075591;0.075108;0.071625;0.073295;0.073229,18.7790312353534,53250.88325735357,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=20 eet=0.05,128,0.9454009736100436,0.9775813476812708,81715.73123515205,127.51652432099218,0.0,0.07493232609704137,0.074932;0.073127;0.076129;0.074946;0.071956,19.198648756608087,52086.99907360952,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=800 ef=10 eet=0.1,128,0.9472969510632846,0.9761721752498078,39228.41722436302,130.54114552598912,0.0,0.08854313590563834,0.087892;0.101136;0.088543;0.091782;0.088094,22.685917475182766,44080.20972014682,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=1600 ef=10 eet=0.1,128,0.9606712785037151,0.9857801691006918,81715.73123515205,127.51652432099218,0.0,0.09803053201176226,0.094604;0.099211;0.095855;0.100298;0.098031,25.116713300477137,39814.126475736106,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=800 ef=50 eet=0.05,128,0.9614142966948501,0.9847553164232642,39228.41722436302,130.54114552598912,0.0,0.10520728409755975,0.104646;0.105207;0.106920;0.103691;0.105776,26.95549169806809,37098.19175999933,,263.57780838012695,94320592349,3903,10,True,nid006137,58078829
kANNolo,m=32 efC=1600 ef=100,128,0.9656674353061747,0.9866769151934409,81715.73123515205,127.51652432099218,0.0,0.1094339860137552,0.108674;0.109434;0.111345;0.110477;0.108606,28.038428391943427,35665.33708741466,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=100 eet=0.005,128,0.9685114014860364,0.987829874455547,81715.73123515205,127.51652432099218,0.0,0.11552134098019451,0.122991;0.112812;0.111984;0.115521;0.127866,29.59808890089534,33785.96514620747,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=50 eet=0.05,128,0.974173712528824,0.9919292851652575,81715.73123515205,127.51652432099218,0.0,0.11993069993332028,0.120216;0.123952;0.113534;0.119931;0.113316,30.727824733107937,32543.794059152584,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=20 eet=0.1,128,0.9760696899820651,0.9924417115039713,81715.73123515205,127.51652432099218,0.0,0.1314651200082153,0.125639;0.131465;0.132421;0.130439;0.135321,33.683095057190705,29688.483148656465,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=200,128,0.9805790417627466,0.9941070971047912,81715.73123515205,127.51652432099218,0.0,0.18028660502750427,0.177682;0.188486;0.180287;0.176153;0.183272,46.19180246669338,21648.862928028204,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=100 eet=0.05,128,0.9827568537022803,0.9955162695362542,81715.73123515205,127.51652432099218,0.0,0.1821004500379786,0.179417;0.189568;0.185590;0.182100;0.181134,46.656533445549215,21433.225448844285,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=200 eet=0.01,128,0.9829362029208302,0.9955162695362542,81715.73123515205,127.51652432099218,0.0,0.1984427539864555,0.203882;0.202805;0.198443;0.194886;0.198432,50.84364693478235,19668.140668247303,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=50 eet=0.1,128,0.9848321803740713,0.9969254419677172,81715.73123515205,127.51652432099218,0.0,0.21150341699831188,0.214787;0.224564;0.208037;0.206279;0.211503,54.18996079895257,18453.602572440483,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=200 eet=0.05,128,0.9878554957724827,0.9979502946451447,81715.73123515205,127.51652432099218,0.0,0.30398606695234776,0.303986;0.303440;0.307948;0.303313;0.314193,77.88523365420133,12839.404250102772,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=100 eet=0.1,128,0.9884960286958749,0.9982065078145017,81715.73123515205,127.51652432099218,0.0,0.33172718493733555,0.313060;0.321057;0.333601;0.333008;0.331727,84.99287341463888,11765.692343656703,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=200 eet=0.1,128,0.9901614142966948,0.9992313604919293,81715.73123515205,127.51652432099218,0.0,0.5527074059937149,0.542857;0.552707;0.559873;0.571824;0.540703,141.6109162166833,7061.602500119897,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=20 eet=0.25,128,0.9916986933128363,0.9994875736612862,81715.73123515205,127.51652432099218,0.0,0.8930571629898623,0.842090;0.893057;0.864991;0.895989;0.917746,228.81300614651863,4370.3809361241365,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=50 eet=0.25,128,0.9924160901870356,0.9997437868306431,81715.73123515205,127.51652432099218,0.0,1.4249896720284596,1.468372;1.408254;1.424990;1.399975;1.439913,365.1011201712682,2738.967219631926,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=800 eet=0.1,128,0.9930053804765565,0.9997437868306431,81715.73123515205,127.51652432099218,0.0,1.8520853009540588,1.873119;1.863043;1.791062;1.852085;1.760670,474.5286448767765,2107.354341611296,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=3200 eet=0.005,128,0.9931334870612349,1.0,81715.73123515205,127.51652432099218,0.0,2.7467711130157113,2.691961;2.746771;2.753602;2.698752;2.789026,703.7589323637487,1420.9411120953766,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=200 eet=0.25,128,0.9932615936459134,1.0,81715.73123515205,127.51652432099218,0.0,3.5074076580349356,3.665970;3.507408;3.552307;3.501564;3.468324,898.6440322918103,1112.787671275913,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=400 eet=0.25,128,0.9934665641813989,1.0,81715.73123515205,127.51652432099218,0.0,5.844416265957989,5.776415;5.937699;5.834292;5.888029;5.844416,1497.4164145421441,667.8169080347392,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=800 eet=0.25,128,0.9939021265693057,1.0,81715.73123515205,127.51652432099218,0.0,10.455677405931056,10.549514;10.690242;10.189296;10.455677;10.271240,2678.882245946978,373.2900173245586,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=12800 eet=0.05,128,0.9940814757878556,1.0,81715.73123515205,127.51652432099218,0.0,16.4194614039734,16.419461;16.378336;16.498981;16.588580;16.371096,4206.882245445401,237.70572639218847,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=1600 eet=0.25,128,0.994209582372534,1.0,81715.73123515205,127.51652432099218,0.0,17.771658356068656,17.737750;17.988390;17.917732;17.771658;17.302524,4553.332912136473,219.61934681617407,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
kANNolo,m=32 efC=1600 ef=12800 eet=0.1,128,0.9942608250064053,1.0,81715.73123515205,127.51652432099218,0.0,25.267568606999703,25.267569;25.214913;25.550124;25.270498;25.085158,6473.88383474243,154.46678153745185,,263.58296966552734,97629019673,3903,10,True,nid004743,58078830
