Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SEISMIC,n_postings=6000 summary_energy=0.5 query_cut=10 heap_factor=0.8,64,0.9929316338354577,1.0,173.0762869369937,0.2065466040512547,0.0,0.12591277598403394,0.126839;0.125692;0.131248;0.125913;0.125893,36.475311698735204,27415.804099480123,,8.796295166015625,6888619882,3452,10,True,nid006031,56586023
SEISMIC,n_postings=3500 summary_energy=0.5 query_cut=20 heap_factor=0.7,64,0.9931633835457706,1.0,124.87677235505544,0.20706049993168563,0.0,0.18616088095586747,0.190160;0.186161;0.185507;0.189997;0.184464,53.92841279138687,18543.100904310577,,6.228111267089844,4965881817,3452,10,True,nid006031,56586023
SEISMIC,n_postings=3500 summary_energy=0.5 query_cut=30 heap_factor=0.7,64,0.9945828505214368,1.0,124.87677235505544,0.20706049993168563,0.0,0.21938659204170108,0.219387;0.219156;0.224439;0.219301;0.223637,63.55347394023785,15734.781090650438,,6.228111267089844,4965881817,3452,10,True,nid006031,56586023
SEISMIC,n_postings=6000 summary_energy=0.5 query_cut=20 heap_factor=0.8,64,0.9953939745075319,1.0,173.0762869369937,0.2065466040512547,0.0,0.16919795505236834,0.169198;0.172083;0.168790;0.168487;0.172097,49.014471336143785,20402.13783276266,,8.802650451660156,6888619882,3452,10,True,nid006031,56586023
SEISMIC,n_postings=6000 summary_energy=0.5 query_cut=20 heap_factor=0.7,64,0.997856315179606,1.0,173.0762869369937,0.2065466040512547,0.0,0.2828339560655877,0.286841;0.280761;0.282834;0.285182;0.282090,81.9333592310509,12205.040894027234,,8.807849884033203,6888619882,3452,10,True,nid006031,56586023
SEISMIC,n_postings=6000 summary_energy=0.5 query_cut=30 heap_factor=0.7,64,0.9981749710312862,1.0,173.0762869369937,0.2065466040512547,0.0,0.34060868399683386,0.339157;0.339105;0.346723;0.340609;0.344135,98.6699548078893,10134.797385354062,,8.813426971435547,6888619882,3452,10,True,nid006031,56586023
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=10,64,0.5349942063,0.9893,20.4817,2.7646,0.0000,3.141961,3.141961;3.162444;3.124668,910.185689,1098.68,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=10,64,0.5350231750,0.9887,20.2247,2.8089,0.0000,2.906594,2.918589;2.906594;2.861575,842.002897,1187.64,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0 n_cand=10,64,0.5377462341,0.9902,20.4817,2.7646,0.0000,5.848949,5.848949;5.849034;5.803858,1694.365295,590.19,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0 n_cand=10,64,0.5378331402,0.9902,20.2247,2.8089,0.0000,5.312643,5.312643;5.296426;5.345854,1539.004345,649.77,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=10,64,0.5378910776,0.9893,20.4817,2.7646,0.0000,4.205124,4.205124;4.148127;4.217853,1218.170336,820.90,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=10,64,0.5380648899,0.9893,20.2247,2.8089,0.0000,3.864798,3.864798;3.831444;3.866073,1119.582271,893.19,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=10,64,0.7967555041,1.0000,22.4015,2.8089,0.0000,11.118216,11.129681;11.114890;11.118216,3220.804171,310.48,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=10,64,0.7968424102,1.0000,23.5389,2.7646,0.0000,11.973771,11.934450;11.993055;11.973771,3468.647451,288.30,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=10,64,0.8023174971,1.0000,22.4015,2.8089,0.0000,14.583561,14.590041;14.538602;14.583561,4224.670046,236.70,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=10,64,0.8023464658,1.0000,23.5389,2.7646,0.0000,15.729690,15.806351;15.728777;15.729690,4556.688876,219.46,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0 n_cand=10,64,0.8035921205,1.0000,22.4015,2.8089,0.0000,19.467606,19.496332;19.419247;19.467606,5639.515064,177.32,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0 n_cand=10,64,0.8036210892,1.0000,23.5389,2.7646,0.0000,21.173450,21.173450;21.093628;21.228641,6133.676130,163.03,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=50,64,0.8236384705,0.9986,20.2247,2.8089,0.0000,2.991248,3.022550;2.991248;2.950432,866.526072,1154.03,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=50,64,0.8238122827,0.9986,20.4817,2.7646,0.0000,3.209486,3.204302;3.217189;3.209486,929.746813,1075.56,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=50,64,0.8257531866,0.9986,20.2247,2.8089,0.0000,3.947561,3.947330;3.973416;3.947561,1143.557648,874.46,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=50,64,0.8260139050,0.9986,20.4817,2.7646,0.0000,4.280100,4.280100;4.278801;4.334092,1239.889919,806.52,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0 n_cand=50,64,0.8269119351,0.9988,20.2247,2.8089,0.0000,5.419860,5.430161;5.368752;5.419860,1570.063731,636.92,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0 n_cand=50,64,0.8272016222,0.9988,20.4817,2.7646,0.0000,5.903303,5.941578;5.892530;5.903303,1710.110950,584.76,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=200,64,0.9300695249,1.0000,20.4817,2.7646,0.0000,3.587430,3.587430;3.605834;3.584974,1039.232329,962.25,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=200,64,0.9300695249,1.0000,20.2247,2.8089,0.0000,3.331825,3.316221;3.332688;3.331825,965.186848,1036.07,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=200,64,0.9314889919,1.0000,20.4817,2.7646,0.0000,4.624763,4.624763;4.664649;4.619426,1339.734357,746.42,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=200,64,0.9316338355,1.0000,20.2247,2.8089,0.0000,4.270537,4.270537;4.257844;4.297815,1237.119641,808.33,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.5 n_cand=10,64,0.9321552723,1.0000,29.4915,2.8089,0.0000,32.854989,32.869707;32.854989;32.853435,9517.667729,105.07,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0 n_cand=200,64,0.9324159907,1.0000,20.2247,2.8089,0.0000,5.780018,5.775844;5.780018;5.795451,1674.396871,597.23,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0 n_cand=200,64,0.9325898030,1.0000,20.4817,2.7646,0.0000,6.232078,6.245122;6.232078;6.213778,1805.352839,553.91,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.5 n_cand=10,64,0.9331981460,1.0000,34.6428,2.7646,0.0000,35.052364,35.152330;35.027417;35.052364,10154.219003,98.48,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.3 n_cand=10,64,0.9707705678,1.0000,29.4915,2.8089,0.0000,46.500216,46.500216;46.489304;46.521809,13470.514484,74.24,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.3 n_cand=10,64,0.9722190035,1.0000,34.6428,2.7646,0.0000,49.627147,49.682637;49.617178;49.627147,14376.346176,69.56,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=1000,64,0.9754634994,1.0000,20.4817,2.7646,0.0000,5.419225,5.419225;5.446116;5.416515,1569.879780,636.99,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=1000,64,0.9756083430,1.0000,20.2247,2.8089,0.0000,5.226703,5.226703;5.206999;5.251827,1514.108633,660.45,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=1000,64,0.9762166860,1.0000,20.4817,2.7646,0.0000,6.459674,6.459674;6.461098;6.439427,1871.284473,534.39,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=1000,64,0.9762456547,1.0000,20.2247,2.8089,0.0000,6.178385,6.178385;6.173169;6.192622,1789.798667,558.72,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0 n_cand=1000,64,0.9767670915,1.0000,20.4817,2.7646,0.0000,8.074231,8.088718;8.074231;8.060172,2339.000869,427.53,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0 n_cand=1000,64,0.9767670915,1.0000,20.2247,2.8089,0.0000,7.648722,7.633480;7.648722;7.668669,2215.736385,451.32,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=50,64,0.9861529548,1.0000,23.5389,2.7646,0.0000,12.071030,12.071030;12.087979;12.044753,3496.822132,285.97,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=50,64,0.9862398610,1.0000,22.4015,2.8089,0.0000,11.245924,11.204154;11.255744;11.245924,3257.799537,306.96,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=50,64,0.9874565469,1.0000,23.5389,2.7646,0.0000,15.817187,15.796763;15.823896;15.817187,4582.035632,218.24,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=50,64,0.9875434531,1.0000,22.4015,2.8089,0.0000,14.711709,14.698103;14.740740;14.711709,4261.792874,234.64,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0 n_cand=50,64,0.9878910776,1.0000,23.5389,2.7646,0.0000,21.282635,21.230724;21.283540;21.282635,6165.305620,162.20,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0 n_cand=50,64,0.9878910776,1.0000,22.4015,2.8089,0.0000,19.593228,19.613630;19.593228;19.578963,5675.906141,176.18,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=5000,64,0.9916280417,1.0000,20.4817,2.7646,0.0000,15.160765,15.162551;15.160765;15.100274,4391.878621,227.69,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=5000,64,0.9916570104,1.0000,20.2247,2.8089,0.0000,15.264148,15.242643;15.264148;15.265706,4421.827346,226.15,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=5000,64,0.9918018540,1.0000,20.2247,2.8089,0.0000,16.321933,16.321933;16.356758;16.300529,4728.254056,211.49,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.6 query_prune=0 n_cand=5000,64,0.9918308227,1.0000,20.4817,2.7646,0.0000,18.016767,18.038917;18.015004;18.016767,5219.225666,191.60,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0.3 n_cand=5000,64,0.9918308227,1.0000,20.4817,2.7646,0.0000,16.332222,16.322990;16.374862;16.332222,4731.234647,211.36,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.6 query_prune=0 n_cand=5000,64,0.9918308227,1.0000,20.2247,2.8089,0.0000,17.868863,17.868863;17.905228;17.779514,5176.379780,193.19,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0 n_cand=10,64,0.9920336037,1.0000,29.4915,2.8089,0.0000,47.578300,47.578300;47.566733;47.645113,13782.821553,72.55,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=200,64,0.9982329085,1.0000,23.5389,2.7646,0.0000,12.450279,12.522612;12.399307;12.450279,3606.685689,277.26,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=200,64,0.9982908459,1.0000,22.4015,2.8089,0.0000,11.580664,11.524509;11.580664;11.591720,3354.769409,298.08,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=200,64,0.9984356895,1.0000,22.4015,2.8089,0.0000,14.989060,14.982348;14.989060;15.029116,4342.137891,230.30,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0 n_cand=200,64,0.9984646582,1.0000,23.5389,2.7646,0.0000,21.549746,21.649234;21.485707;21.549746,6242.684241,160.19,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=200,64,0.9984646582,1.0000,23.5389,2.7646,0.0000,16.156939,16.156939;16.162681;16.133186,4680.457416,213.65,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0 n_cand=200,64,0.9984646582,1.0000,22.4015,2.8089,0.0000,19.930477,19.870387;19.930477;19.950991,5773.602839,173.20,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=1000,64,0.9994495944,1.0000,23.5389,2.7646,0.0000,14.199672,14.163810;14.199672;14.241659,4113.462341,243.10,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0 n_cand=1000,64,0.9994495944,1.0000,22.4015,2.8089,0.0000,21.698480,21.654081;21.722512;21.698480,6285.770568,159.09,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0 n_cand=1000,64,0.9995075319,1.0000,23.5389,2.7646,0.0000,23.367411,23.367411;23.301660;23.387690,6769.238413,147.73,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0 n_cand=1000,64,0.9995365006,1.0000,34.6428,2.7646,0.0000,52.788729,52.847776;52.788729;52.632006,15292.215817,65.39,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0 n_cand=5000,64,0.9995365006,1.0000,23.5389,2.7646,0.0000,33.389074,33.389074;33.429437;33.358826,9672.385284,103.39,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=1000,64,0.9995365006,1.0000,22.4015,2.8089,0.0000,16.803748,16.803748;16.763735;16.838303,4867.829664,205.43,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.3 n_cand=50,64,0.9995654693,1.0000,34.6428,2.7646,0.0000,49.775033,49.782818;49.772628;49.775033,14419.186848,69.35,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=1000,64,0.9995654693,1.0000,23.5389,2.7646,0.0000,17.991283,17.991283;18.023598;17.889004,5211.843279,191.87,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.5 n_cand=50,64,0.9995654693,1.0000,29.4915,2.8089,0.0000,32.964022,33.003842;32.964022;32.949190,9549.253187,104.72,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=1000,64,0.9995654693,1.0000,22.4015,2.8089,0.0000,13.375479,13.416978;13.288126;13.375479,3874.704229,258.08,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=5000,64,0.9995654693,1.0000,22.4015,2.8089,0.0000,23.370186,23.263345;23.370186;23.380083,6770.042294,147.71,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0 n_cand=50,64,0.9995944380,1.0000,34.6428,2.7646,0.0000,50.647403,50.651063;50.647403;50.586114,14671.901217,68.16,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.3 n_cand=200,64,0.9995944380,1.0000,34.6428,2.7646,0.0000,50.128523,50.139385;50.104657;50.128523,14521.588355,68.86,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.3 n_cand=50,64,0.9995944380,1.0000,29.4915,2.8089,0.0000,46.598153,46.598153;46.561835;46.610122,13498.885574,74.08,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.5 n_cand=1000,64,0.9995944380,1.0000,29.4915,2.8089,0.0000,34.992895,34.992895;34.969117;35.083114,10136.991599,98.65,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0 n_cand=10,64,0.9996234067,1.0000,34.6428,2.7646,0.0000,50.509526,50.502296;50.543149;50.509526,14631.960023,68.34,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.3 n_cand=5000,64,0.9996234067,1.0000,34.6428,2.7646,0.0000,61.237844,61.224648;61.237844;61.356169,17739.815759,56.37,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.5 n_cand=5000,64,0.9996234067,1.0000,34.6428,2.7646,0.0000,46.822273,46.822273;46.859013;46.706147,13563.810255,73.73,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0 n_cand=200,64,0.9996234067,1.0000,29.4915,2.8089,0.0000,47.989885,47.889787;47.994132;47.989885,13902.052433,71.93,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0 n_cand=1000,64,0.9996234067,1.0000,29.4915,2.8089,0.0000,49.375409,49.400862;49.375409;49.318668,14303.420915,69.91,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.5 n_cand=200,64,0.9996234067,1.0000,29.4915,2.8089,0.0000,33.240396,33.312680;33.240396;33.222904,9629.315180,103.85,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0 n_cand=5000,64,0.9996234067,1.0000,22.4015,2.8089,0.0000,31.536529,31.536529;31.568738;31.528113,9135.726825,109.46,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=5000,64,0.9996234067,1.0000,22.4015,2.8089,0.0000,26.811895,26.811895;26.733192;26.838120,7767.061124,128.75,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0 n_cand=200,64,0.9996523754,1.0000,34.6428,2.7646,0.0000,50.931548,50.950506;50.915626;50.931548,14754.214368,67.78,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.3 n_cand=1000,64,0.9996523754,1.0000,34.6428,2.7646,0.0000,51.796268,51.627743;51.911459;51.796268,15004.712630,66.65,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.5 n_cand=50,64,0.9996523754,1.0000,34.6428,2.7646,0.0000,35.071513,35.071513;35.028917;35.109972,10159.766222,98.43,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.5 n_cand=200,64,0.9996523754,1.0000,34.6428,2.7646,0.0000,35.346809,35.346809;35.320138;35.394008,10239.515933,97.66,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0 n_cand=50,64,0.9996523754,1.0000,29.4915,2.8089,0.0000,47.649419,47.649419;47.679046;47.611752,13803.423812,72.45,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.3 n_cand=1000,64,0.9996523754,1.0000,29.4915,2.8089,0.0000,48.654209,48.654209;48.660473;48.600441,14094.498552,70.95,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.3 n_cand=5000,64,0.9996523754,1.0000,29.4915,2.8089,0.0000,57.925909,57.867899;57.940187;57.925909,16780.390788,59.59,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0 n_cand=5000,64,0.9996813441,1.0000,34.6428,2.7646,0.0000,62.086636,62.086636;61.987369;62.148587,17985.699884,55.60,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.3 n_cand=5000,64,0.9996813441,1.0000,23.5389,2.7646,0.0000,28.065892,28.065892;28.051319;28.066469,8130.327926,123.00,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=5000,64,0.9996813441,1.0000,23.5389,2.7646,0.0000,24.224520,24.241455;24.211002;24.224520,7017.531866,142.50,,10.16,0,3452,10,True,nid007084,57489093
SINDI,doc_prune=0 query_prune=0.3 n_cand=200,64,0.9996813441,1.0000,29.4915,2.8089,0.0000,46.921935,46.879955;46.998711;46.921935,13592.681054,73.57,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.5 n_cand=5000,64,0.9996813441,1.0000,29.4915,2.8089,0.0000,44.393806,44.488517;44.393806;44.389308,12860.314600,77.76,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0 n_cand=5000,64,0.9997103129,1.0000,29.4915,2.8089,0.0000,57.758868,57.760189;57.758868;57.741489,16732.001159,59.77,,8.58,0,3452,10,True,nid005950,57489094
SINDI,doc_prune=0 query_prune=0.5 n_cand=1000,64,0.9997392816,1.0000,34.6428,2.7646,0.0000,37.148289,37.175510;37.148289;37.143462,10761.381518,92.92,,10.16,0,3452,10,True,nid007084,57489093
SparseHNSW,M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8,64,0.8112688297,0.9189,139.2847,0.8112,0.0000,0.012544,0.012582;0.012544;0.012548;0.012450;0.012378,3.633835,275191.33,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=30 alpha=0.6 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.8651506373,0.9777,111.8080,2.9244,0.0000,0.014367,0.014394;0.014367;0.014334;0.014364;0.014427,4.161935,240272.85,,4.24,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=25 alpha=0.65 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.8903244496,0.9812,124.9959,1.0107,0.0000,0.015167,0.015184;0.015203;0.015167;0.015130;0.015135,4.393685,227599.39,,4.29,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=30 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9068655852,0.9809,139.2847,0.8112,0.0000,0.016097,0.016142;0.016119;0.016097;0.016069;0.016068,4.663094,214449.90,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=35 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9223348783,0.9855,154.7343,0.8156,0.0000,0.018443,0.018440;0.018443;0.018475;0.018453;0.018372,5.342700,187171.28,,4.39,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=50 alpha=0.725 beta=5 q=u8 seedT=8 seedH=8 seedS=4,64,0.9405851680,0.9884,146.7206,0.8219,0.0000,0.024545,0.024540;0.024545;0.024545;0.024567;0.024545,7.110371,140639.64,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=60 alpha=0.75 beta=4 q=u8 seedT=8 seedH=8 seedS=4,64,0.9505793743,0.9928,154.7343,0.8156,0.0000,0.029771,0.029771;0.029883;0.029730;0.029703;0.029775,8.624276,115951.77,,4.39,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=50 alpha=0.75 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9614426419,0.9959,149.1896,0.8428,0.0000,0.040671,0.040671;0.040633;0.040722,11.781866,84876.20,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW,M=32 efC=200 ef=200 alpha=0.8 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9707415991,0.9986,165.9582,0.8425,0.0000,0.063298,0.062834;0.063493;0.063298,18.336616,54535.69,,4.46,0,3452,10,True,nid007071,57248609
SparseHNSW,M=32 efC=200 ef=400 alpha=0.85 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9754634994,0.9986,185.8658,0.8419,0.0000,0.073399,0.073210;0.073450;0.073399,21.262746,47030.61,,4.53,0,3452,10,True,nid007071,57248609
SparseHNSW,M=32 efC=200 ef=400 alpha=0.75 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64,64,0.9801274623,0.9997,149.1896,0.8428,0.0000,0.091051,0.091051;0.091272;0.090899,26.376304,37912.82,,4.39,0,3452,10,True,nid007071,57248609
SparseHNSW,M=32 efC=200 ef=400 alpha=0.8 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=128,64,0.9850521437,1.0000,165.9582,0.8425,0.0000,0.130387,0.130630;0.130387;0.129686,37.771437,26475.03,,4.46,0,3452,10,True,nid007071,57248609
SparseHNSW,M=32 efC=200 ef=1600 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256,64,0.9900347625,1.0000,185.8658,0.8419,0.0000,0.231000,0.231032;0.231000;0.230276,66.917729,14943.72,,4.53,0,3452,10,True,nid007071,57248609
kANNolo,m=32 efC=200 ef=10,64,0.7506083429895712,0.8754345307068366,318.36797377304174,2.6059221440227702,0.0,0.0344123300164938,0.033395;0.036293;0.034416;0.034412;0.034183,9.968809390641308,100312.8819915844,,6.22607421875,2015860365,3452,10,True,nid006074,56586022
kANNolo,m=32 efC=200 ef=20,64,0.8582271147161066,0.9351100811123986,318.36797377304174,2.6059221440227702,0.0,0.05091166601050645,0.053262;0.047365;0.049377;0.050912;0.051069,14.748454811850072,67803.71318604313,,6.22607421875,2015860365,3452,10,True,nid006074,56586022
kANNolo,m=32 efC=200 ef=50,64,0.9358053302433372,0.9788528389339514,318.36797377304174,2.6059221440227702,0.0,0.0865256889956072,0.082139;0.086526;0.097067;0.081438;0.086921,25.06537919919096,39895.666131884296,,6.22607421875,2015860365,3452,10,True,nid006074,56586022
kANNolo,m=32 efC=200 ef=100,64,0.963702201622248,0.9918887601390498,318.36797377304174,2.6059221440227702,0.0,0.13487521599745378,0.142480;0.139933;0.134707;0.134747;0.134875,39.071615294743275,25594.027594107192,,6.22607421875,2015860365,3452,10,True,nid006074,56586022
kANNolo,m=32 efC=200 ef=200,64,0.9766512166859791,0.9953650057937428,318.36797377304174,2.6059221440227702,0.0,0.23212123598204926,0.236675;0.231613;0.229774;0.238850;0.232121,67.24253649537928,14871.538941258072,,6.22607421875,2015860365,3452,10,True,nid006074,56586022
kANNolo,m=32 efC=200 ef=400,64,0.9871958285052144,0.9985515643105446,318.36797377304174,2.6059221440227702,0.0,0.4261172760161571,0.423375;0.419481;0.430150;0.432830;0.426117,123.4406940950629,8101.056198127743,,6.22607421875,2015860365,3452,10,True,nid006074,56586022
