Model	Params	Recall	RR@10	QPS	SearchSecMedian	IndexSec	PeakRSSGB	Threads
SparseHNSW	M=32 efC=200 ef=1600 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=512	0.9853008596	0.9993	21150.17	0.330021	414.5083	12.80	64
SparseHNSW	M=32 efC=200 ef=1600 alpha=0.85 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=1024	0.9874785100	0.9999	12518.05	0.557595	414.5083	12.80	64
SparseHNSW	M=32 efC=200 ef=3200 alpha=0.85 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=1024	0.9891117479	0.9999	9857.62	0.708082	414.5083	12.80	64
SparseHNSW	M=32 efC=200 ef=6400 alpha=0.85 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=2048	0.9911891117	1.0000	5818.47	1.199628	418.9176	12.81	64
SparseHNSW	M=32 efC=200 ef=12800 alpha=0.85 beta=40 q=u8 seedT=8 seedH=8 seedS=4 pat=2048	0.9934240688	1.0000	2825.88	2.470030	418.9176	12.90	64
kANNolo	m=32 efC=200 ef=10	0.7436676217765043	0.8432664756446991	174947.14313995457	0.0398977649747394	0.0	5.187339782714844	64
kANNolo	m=32 efC=200 ef=10 eet=0.005	0.7577936962750716	0.8505730659025788	169224.10013694246	0.0412470800220035	0.0	5.1925048828125	64
kANNolo	m=32 efC=200 ef=10 eet=0.01	0.7733524355300859	0.859025787965616	164357.66510382394	0.04246835701633245	0.0	5.197444915771484	64
kANNolo	m=32 efC=200 ef=10 eet=0.05	0.8597134670487107	0.9137535816618911	128572.56272664944	0.05428840999957174	0.0	5.198738098144531	64
kANNolo	m=32 efC=200 ef=20 eet=0.05	0.9124355300859599	0.951002865329513	95956.0307097133	0.0727416499867104	0.0	5.248981475830078	64
kANNolo	m=32 efC=200 ef=10 eet=0.1	0.9197994269340974	0.957163323782235	91613.9070960751	0.07618930598255247	0.0	5.205440521240234	64
kANNolo	m=32 efC=200 ef=50 eet=0.01	0.9246848137535817	0.9597421203438395	79193.62467296638	0.08813840796938166	0.0	5.285579681396484	64
kANNolo	m=32 efC=200 ef=20 eet=0.1	0.9452722063037249	0.9760744985673352	65344.918715953885	0.10681779298465699	0.0	5.251670837402344	64
kANNolo	m=32 efC=200 ef=50 eet=0.05	0.9489398280802293	0.9779369627507163	58626.7360611646	0.11905830801697448	0.0	5.285579681396484	64
kANNolo	m=32 efC=200 ef=100 eet=0.01	0.9526361031518624	0.9802292263610315	50338.189699712864	0.13866211799904704	0.0	5.3865814208984375	64
kANNolo	m=32 efC=200 ef=50 eet=0.1	0.9663896848137535	0.9902578796561604	39960.52793100514	0.17467236699303612	0.0	5.286228179931641	64
kANNolo	m=32 efC=200 ef=200 eet=0.005	0.9676934097421204	0.9904011461318052	29487.098075181846	0.2367136970278807	0.0	5.441925048828125	64
kANNolo	m=32 efC=200 ef=10 eet=0.25	0.9756446991404012	0.9954154727793696	27553.463878170172	0.253325680969283	0.0	5.223567962646484	64
kANNolo	m=32 efC=200 ef=20 eet=0.25	0.9810888252148997	0.9975644699140401	19037.936636851377	0.36663637100718915	0.0	5.269981384277344	64
kANNolo	m=32 efC=200 ef=50 eet=0.25	0.9857449856733524	0.9988538681948425	9680.40233581413	0.7210444109514356	0.0	5.363792419433594	64
kANNolo	m=32 efC=200 ef=800 eet=0.05	0.987349570200573	0.9995702005730659	6253.900775462247	1.116103412990924	0.0	5.733180999755859	64
kANNolo	m=32 efC=200 ef=1600 eet=0.01	0.9891547277936963	0.9995702005730659	4105.818835949043	1.7000262989895418	0.0	5.782867431640625	64
kANNolo	m=32 efC=200 ef=1600 eet=0.05	0.9910315186246418	1.0	3080.533545071133	2.265841257001739	0.0	5.782867431640625	64
kANNolo	m=32 efC=200 ef=3200 eet=0.1	0.9937679083094556	1.0	1038.5414029938747	6.720964595035184	0.0	5.820529937744141	64
kANNolo	m=32 efC=200 ef=6400 eet=0.1	0.9950573065902579	1.0	549.5240907105104	12.701899913023226	0.0	6.030193328857422	64
kANNolo	m=32 efC=200 ef=12800 eet=0.25	0.9970630372492837	1.0	130.652014016019	53.424358227988705	0.0	7.375762939453125	64
