Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.9_b6_p1024,"M=32 efC=200 ef=3200 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=1024",64,0.9886532951,0.9999,471.4283,2.6971,0.0000,0.686602,"0.686602;0.686533;0.687179",98.367049,10166.01,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p1024,"M=32 efC=200 ef=800 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=1024",64,0.9834383954,0.9989,471.4283,2.6971,0.0000,0.390790,"0.393307;0.390790;0.389457",55.987106,17861.26,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p1024,"M=32 efC=200 ef=1600 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=1024",64,0.9876647564,0.9999,471.4283,2.6971,0.0000,0.639074,"0.639074;0.637386;0.642052",91.557880,10922.05,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p1024,"M=32 efC=200 ef=3200 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=1024",64,0.9888108883,0.9999,471.4283,2.6971,0.0000,0.745869,"0.745869;0.745312;0.746007",106.858023,9358.21,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b4_p2048,"M=32 efC=200 ef=800 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9834383954,0.9989,471.4283,2.6971,0.0000,0.388605,"0.387072;0.389635;0.388605",55.674069,17961.68,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b4_p2048,"M=32 efC=200 ef=1600 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9879799427,0.9999,471.4283,2.6971,0.0000,0.771039,"0.771039;0.776023;0.769152",110.464040,9052.72,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b4_p2048,"M=32 efC=200 ef=3200 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9901289398,0.9999,471.4283,2.6971,0.0000,1.126799,"1.128507;1.117692;1.126799",161.432521,6194.54,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b6_p2048,"M=32 efC=200 ef=800 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9834383954,0.9989,471.4283,2.6971,0.0000,0.388972,"0.391343;0.388972;0.388422",55.726648,17944.74,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b6_p2048,"M=32 efC=200 ef=1600 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9879799427,0.9999,471.4283,2.6971,0.0000,0.772827,"0.772846;0.771328;0.772827",110.720201,9031.78,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b6_p2048,"M=32 efC=200 ef=3200 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9902435530,0.9999,471.4283,2.6971,0.0000,1.175755,"1.172509;1.175755;1.177130",168.446275,5936.61,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p2048,"M=32 efC=200 ef=800 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9834383954,0.9989,471.4283,2.6971,0.0000,0.391934,"0.395165;0.391934;0.390015",56.151003,17809.12,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p2048,"M=32 efC=200 ef=1600 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9879799427,0.9999,471.4283,2.6971,0.0000,0.775006,"0.770302;0.775006;0.775721",111.032378,9006.38,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p2048,"M=32 efC=200 ef=3200 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=2048",64,0.9903581662,0.9999,471.4283,2.6971,0.0000,1.222699,"1.222699;1.225104;1.220044",175.171777,5708.68,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b4_p4096,"M=32 efC=200 ef=800 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9834383954,0.9989,471.4283,2.6971,0.0000,0.387355,"0.387355;0.389229;0.386593",55.494986,18019.65,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b4_p4096,"M=32 efC=200 ef=1600 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9879799427,0.9999,471.4283,2.6971,0.0000,0.770788,"0.768898;0.772176;0.770788",110.428080,9055.67,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b4_p4096,"M=32 efC=200 ef=3200 alpha=0.9 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9907736390,1.0000,471.4283,2.6971,0.0000,1.526131,"1.524711;1.526131;1.530179",218.643410,4573.66,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b6_p4096,"M=32 efC=200 ef=800 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9834383954,0.9989,471.4283,2.6971,0.0000,0.389235,"0.389235;0.391000;0.388578",55.764327,17932.61,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b6_p4096,"M=32 efC=200 ef=1600 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9879799427,0.9999,471.4283,2.6971,0.0000,0.772815,"0.770517;0.772854;0.772815",110.718481,9031.92,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b6_p4096,"M=32 efC=200 ef=3200 alpha=0.9 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9907736390,1.0000,471.4283,2.6971,0.0000,1.528045,"1.529234;1.528045;1.527430",218.917622,4567.93,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p4096,"M=32 efC=200 ef=800 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9834383954,0.9989,471.4283,2.6971,0.0000,0.391521,"0.391642;0.390618;0.391521",56.091834,17827.91,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p4096,"M=32 efC=200 ef=1600 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9879799427,0.9999,471.4283,2.6971,0.0000,0.772632,"0.771225;0.772632;0.774896",110.692264,9034.06,,13.07,0,6980,10,True,nid004377,57367321
SparseHNSW_a0.9_b8_p4096,"M=32 efC=200 ef=3200 alpha=0.9 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=4096",64,0.9907736390,1.0000,471.4283,2.6971,0.0000,1.532944,"1.534837;1.532944;1.531770",219.619484,4553.33,,13.07,0,6980,10,True,nid004377,57367321
