Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.7_b8_p128,"M=32 efC=200 ef=50 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9513323782,0.9880,301.2147,2.7132,0.0000,0.057855,"0.057696;0.057855;0.058647",8.288682,120646.44,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p128,"M=32 efC=200 ef=100 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9565472779,0.9904,301.2147,2.7132,0.0000,0.069506,"0.069506;0.069175;0.070310",9.957880,100422.99,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p128,"M=32 efC=200 ef=200 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9686532951,0.9953,301.2147,2.7132,0.0000,0.120240,"0.120737;0.120240;0.120187",17.226361,58050.57,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p128,"M=32 efC=200 ef=400 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9746561605,0.9977,301.2147,2.7132,0.0000,0.157378,"0.157534;0.157378;0.157067",22.546991,44351.82,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p128,"M=32 efC=200 ef=800 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9752148997,0.9979,301.2147,2.7132,0.0000,0.166911,"0.166609;0.167400;0.166911",23.912751,41818.69,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p128,"M=32 efC=200 ef=1600 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9752292264,0.9979,301.2147,2.7132,0.0000,0.173982,"0.173655;0.174112;0.173982",24.925788,40119.09,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p128,"M=32 efC=200 ef=3200 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.9752292264,0.9979,301.2147,2.7132,0.0000,0.179754,"0.179754;0.180236;0.178713",25.752722,38830.85,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=10 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.7800859599,0.6368,301.2147,2.7132,0.0000,0.027718,"0.027835;0.027718;0.027653",3.971060,251821.92,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=20 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.7800859599,0.6368,301.2147,2.7132,0.0000,0.027358,"0.027493;0.027358;0.027275",3.919484,255135.61,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=50 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.7945988539,0.6503,301.2147,2.7132,0.0000,0.038168,"0.038168;0.038302;0.038116",5.468195,182875.71,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=100 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8079942693,0.6630,301.2147,2.7132,0.0000,0.066844,"0.066835;0.067120;0.066844",9.576504,104422.24,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=200 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8167335244,0.6715,301.2147,2.7132,0.0000,0.118768,"0.118472;0.118768;0.119521",17.015473,58770.04,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=400 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8213896848,0.6758,301.2147,2.7132,0.0000,0.161717,"0.161717;0.161289;0.162350",23.168625,43161.82,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=800 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8216475645,0.6759,301.2147,2.7132,0.0000,0.168096,"0.168096;0.167958;0.168867",24.082521,41523.89,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=1600 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8216475645,0.6759,301.2147,2.7132,0.0000,0.175130,"0.174533;0.175823;0.175130",25.090258,39856.11,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b1_p256,"M=32 efC=200 ef=3200 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8216475645,0.6759,301.2147,2.7132,0.0000,0.181784,"0.180357;0.181784;0.182661",26.043553,38397.22,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=10 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8898424069,0.9701,301.2147,2.7132,0.0000,0.028713,"0.029031;0.028713;0.028572",4.113610,243095.46,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.8898424069,0.9701,301.2147,2.7132,0.0000,0.028248,"0.028305;0.028173;0.028248",4.046991,247097.14,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=50 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9081948424,0.9818,301.2147,2.7132,0.0000,0.039007,"0.038803;0.039028;0.039007",5.588395,178942.24,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=100 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9249713467,0.9904,301.2147,2.7132,0.0000,0.067238,"0.067015;0.067238;0.067297",9.632951,103810.35,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=200 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9361318052,0.9953,301.2147,2.7132,0.0000,0.119679,"0.119658;0.119757;0.119679",17.145989,58322.68,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=400 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9430659026,0.9987,301.2147,2.7132,0.0000,0.170464,"0.170464;0.169138;0.170506",24.421777,40947.06,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=800 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9436246418,0.9989,301.2147,2.7132,0.0000,0.180554,"0.180554;0.181062;0.180495",25.867335,38658.79,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=1600 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9436246418,0.9989,301.2147,2.7132,0.0000,0.186532,"0.186532;0.187012;0.186359",26.723782,37419.85,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b2_p256,"M=32 efC=200 ef=3200 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9436246418,0.9989,301.2147,2.7132,0.0000,0.192477,"0.192477;0.192372;0.192952",27.575501,36264.07,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=10 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9072349570,0.9701,301.2147,2.7132,0.0000,0.029020,"0.029020;0.029021;0.028883",4.157593,240523.78,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=20 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9072349570,0.9701,301.2147,2.7132,0.0000,0.028624,"0.028641;0.028624;0.028623",4.100860,243851.31,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=50 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9262607450,0.9818,301.2147,2.7132,0.0000,0.039313,"0.039369;0.039313;0.039238",5.632235,177549.41,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=100 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9443982808,0.9904,301.2147,2.7132,0.0000,0.067994,"0.067994;0.067629;0.068220",9.741261,102656.12,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=200 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9559598854,0.9953,301.2147,2.7132,0.0000,0.119862,"0.119862;0.119555;0.119869",17.172206,58233.64,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=400 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9634240688,0.9987,301.2147,2.7132,0.0000,0.177399,"0.178128;0.177218;0.177399",25.415330,39346.33,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=800 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9642836676,0.9989,301.2147,2.7132,0.0000,0.193900,"0.193142;0.194515;0.193900",27.779370,35997.94,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=1600 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9643409742,0.9989,301.2147,2.7132,0.0000,0.201192,"0.200526;0.201211;0.201192",28.824069,34693.23,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b3_p256,"M=32 efC=200 ef=3200 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9643409742,0.9989,301.2147,2.7132,0.0000,0.207994,"0.207863;0.208350;0.207994",29.798567,33558.66,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=10 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9239684814,0.9768,301.2147,2.7132,0.0000,0.033856,"0.033881;0.033856;0.033696",4.850430,206167.30,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=20 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9239684814,0.9768,301.2147,2.7132,0.0000,0.033557,"0.033607;0.033557;0.033472",4.807593,208004.29,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=50 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9322636103,0.9818,301.2147,2.7132,0.0000,0.039622,"0.039746;0.039504;0.039622",5.676504,176164.76,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=100 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9509312321,0.9904,301.2147,2.7132,0.0000,0.067732,"0.067732;0.067568;0.068065",9.703725,103053.21,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=200 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9627507163,0.9953,301.2147,2.7132,0.0000,0.119975,"0.120400;0.119975;0.119880",17.188395,58178.79,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=400 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9706590258,0.9987,301.2147,2.7132,0.0000,0.184938,"0.184904;0.184938;0.185352",26.495415,37742.38,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=800 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9717765043,0.9990,301.2147,2.7132,0.0000,0.205703,"0.204652;0.205703;0.205856",29.470344,33932.42,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=1600 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9718911175,0.9990,301.2147,2.7132,0.0000,0.214090,"0.214538;0.213482;0.214090",30.671920,32603.11,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b4_p256,"M=32 efC=200 ef=3200 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9718911175,0.9990,301.2147,2.7132,0.0000,0.221378,"0.222331;0.220212;0.221378",31.716046,31529.78,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=10 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9345128940,0.9819,301.2147,2.7132,0.0000,0.040420,"0.040420;0.040609;0.040334",5.790831,172686.79,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=20 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9345128940,0.9819,301.2147,2.7132,0.0000,0.040399,"0.040399;0.040442;0.040238",5.787822,172776.55,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=50 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9345128940,0.9819,301.2147,2.7132,0.0000,0.040185,"0.040185;0.040357;0.039988",5.757163,173696.65,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=100 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9534240688,0.9904,301.2147,2.7132,0.0000,0.068415,"0.068148;0.068415;0.068798",9.801576,102024.41,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=200 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9654011461,0.9953,301.2147,2.7132,0.0000,0.120400,"0.120070;0.120400;0.120620",17.249284,57973.42,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=400 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9736676218,0.9987,301.2147,2.7132,0.0000,0.191399,"0.191399;0.191808;0.191300",27.421060,36468.32,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=800 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9750716332,0.9990,301.2147,2.7132,0.0000,0.216695,"0.215965;0.216827;0.216695",31.045129,32211.17,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=1600 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9752292264,0.9990,301.2147,2.7132,0.0000,0.225147,"0.225147;0.225520;0.225043",32.256017,31001.97,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b5_p256,"M=32 efC=200 ef=3200 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9752292264,0.9990,301.2147,2.7132,0.0000,0.233340,"0.233340;0.234192;0.231461",33.429799,29913.43,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=10 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9416618911,0.9845,301.2147,2.7132,0.0000,0.046158,"0.046429;0.046158;0.046063",6.612894,151219.72,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=20 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9416618911,0.9845,301.2147,2.7132,0.0000,0.046184,"0.046230;0.046184;0.046004",6.616619,151134.59,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=50 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9416618911,0.9845,301.2147,2.7132,0.0000,0.046210,"0.046194;0.046210;0.046339",6.620344,151049.56,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=100 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9550143266,0.9904,301.2147,2.7132,0.0000,0.068424,"0.068364;0.068424;0.068756",9.802865,102010.99,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=200 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9670057307,0.9953,301.2147,2.7132,0.0000,0.120583,"0.120583;0.120934;0.120432",17.275501,57885.44,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=400 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9754871060,0.9987,301.2147,2.7132,0.0000,0.196841,"0.196841;0.196928;0.196814",28.200716,35460.09,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=800 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9772206304,0.9990,301.2147,2.7132,0.0000,0.228768,"0.228674;0.229604;0.228768",32.774785,30511.26,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=1600 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9773925501,0.9990,301.2147,2.7132,0.0000,0.238533,"0.238533;0.238102;0.238626",34.173782,29262.20,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b6_p256,"M=32 efC=200 ef=3200 alpha=0.7 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9773925501,0.9990,301.2147,2.7132,0.0000,0.246221,"0.246221;0.244987;0.246958",35.275215,28348.52,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=10 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9513323782,0.9880,301.2147,2.7132,0.0000,0.057646,"0.057646;0.057600;0.057850",8.258739,121083.86,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=20 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9513323782,0.9880,301.2147,2.7132,0.0000,0.058492,"0.057766;0.058560;0.058492",8.379943,119332.56,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=50 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9513323782,0.9880,301.2147,2.7132,0.0000,0.058219,"0.057955;0.058390;0.058219",8.340831,119892.13,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=100 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9565472779,0.9904,301.2147,2.7132,0.0000,0.068618,"0.068618;0.068896;0.068538",9.830659,101722.58,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=200 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9686962751,0.9953,301.2147,2.7132,0.0000,0.121975,"0.121669;0.122325;0.121975",17.474928,57224.84,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=400 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9771919771,0.9987,301.2147,2.7132,0.0000,0.204260,"0.204260;0.203551;0.204291",29.263610,34172.13,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=800 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9797707736,0.9991,301.2147,2.7132,0.0000,0.250103,"0.250103;0.250761;0.250008",35.831375,27908.50,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=1600 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9801289398,0.9991,301.2147,2.7132,0.0000,0.264286,"0.264286;0.264562;0.263056",37.863324,26410.78,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.7_b8_p256,"M=32 efC=200 ef=3200 alpha=0.7 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=256",64,0.9801432665,0.9991,301.2147,2.7132,0.0000,0.271486,"0.269234;0.271486;0.271541",38.894842,25710.35,,12.28,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=10 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8058595989,0.6496,333.7254,2.1960,0.0000,0.027172,"0.026137;0.027480;0.027172",3.892837,256882.08,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=20 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8058595989,0.6496,333.7254,2.1960,0.0000,0.026809,"0.026854;0.026789;0.026809",3.840831,260360.33,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=50 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8217048711,0.6659,333.7254,2.1960,0.0000,0.037487,"0.037487;0.037401;0.037509",5.370630,186197.88,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=100 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8376790831,0.6802,333.7254,2.1960,0.0000,0.065985,"0.065930;0.066076;0.065985",9.453438,105781.62,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=200 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8465759312,0.6884,333.7254,2.1960,0.0000,0.117480,"0.116819;0.117753;0.117480",16.830946,59414.37,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=400 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8518481375,0.6943,333.7254,2.1960,0.0000,0.210036,"0.209372;0.210970;0.210036",30.091117,33232.40,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=800 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8554154728,0.6988,333.7254,2.1960,0.0000,0.389010,"0.389471;0.387586;0.389010",55.732092,17942.98,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=1600 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8581088825,0.7034,333.7254,2.1960,0.0000,0.758784,"0.758784;0.761872;0.758108",108.708309,9198.93,,12.40,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b1_p0,"M=32 efC=200 ef=3200 alpha=0.75 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.8597134670,0.7059,333.7254,2.1960,0.0000,1.486772,"1.485376;1.486772;1.488443",213.004585,4694.73,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=10 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9017191977,0.9672,333.7254,2.1960,0.0000,0.027879,"0.027511;0.028023;0.027879",3.994126,250367.66,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=20 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9017191977,0.9672,333.7254,2.1960,0.0000,0.027469,"0.027591;0.027383;0.027469",3.935387,254104.63,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=50 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9214899713,0.9788,333.7254,2.1960,0.0000,0.037970,"0.037843;0.037970;0.038051",5.439828,183829.34,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=100 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9415902579,0.9899,333.7254,2.1960,0.0000,0.066376,"0.066405;0.066335;0.066376",9.509456,105158.49,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=200 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9531948424,0.9954,333.7254,2.1960,0.0000,0.117754,"0.117754;0.117207;0.117789",16.870201,59276.12,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=400 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9598567335,0.9977,333.7254,2.1960,0.0000,0.209779,"0.208148;0.209779;0.209957",30.054298,33273.11,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=800 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9644699140,0.9990,333.7254,2.1960,0.0000,0.387994,"0.387646;0.389559;0.387994",55.586533,17989.97,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=1600 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9677363897,0.9997,333.7254,2.1960,0.0000,0.757824,"0.756756;0.758329;0.757824",108.570774,9210.58,,12.41,0,6980,10,True,nid006971,57248608
SparseHNSW_a0.75_b2_p0,"M=32 efC=200 ef=3200 alpha=0.75 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9700716332,1.0000,333.7254,2.1960,0.0000,1.485723,"1.485723;1.486297;1.483040",212.854298,4698.05,,12.41,0,6980,10,True,nid006971,57248608
