Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SEISMIC,n_postings=1000 summary_energy=0.7 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0,64,0.858352435530086,0.9779369627507163,81.66580296191387,0.5683800029801205,0.0,0.04850186000112444,0.049314;0.041888;0.048595;0.048502;0.042598,6.948690544573702,143912.00667022212,,10.623462677001953,6440263893,6980,10,True,nid007096,57842801
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=0 sorted=True query_cut=2 heap_factor=1.0,64,0.8707163323782235,0.9879656160458453,129.56544244500037,4.160973928002932,0.0,0.050230796998221194,0.051843;0.050231;0.045817;0.050161;0.051352,7.196389254759484,138958.57555768386,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=4 sorted=True query_cut=2 heap_factor=1.0,64,0.9065042979942693,0.9912607449856734,129.56544244500037,4.160973928002932,0.0,0.05192461899787304,0.052269;0.045199;0.052879;0.051925;0.045129,7.4390571630190605,134425.63729328313,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=2 heap_factor=1.0,64,0.923839541547278,0.9921203438395415,129.56544244500037,4.160973928002932,0.0,0.05206467899915879,0.052482;0.052077;0.045528;0.052065;0.051848,7.459123065782061,134064.01679942705,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=2 heap_factor=1.0,64,0.9402005730659025,0.9935530085959885,129.56544244500037,4.160973928002932,0.0,0.05316502099958598,0.053797;0.047415;0.053305;0.047007;0.053165,7.616765186187103,131289.33025446103,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=3 heap_factor=1.0,64,0.9498997134670487,0.9982808022922636,129.56544244500037,4.160973928002932,0.0,0.05744494000100531,0.057998;0.051862;0.057621;0.057445;0.051278,8.229934097565229,121507.65585059098,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=1.0,64,0.9611461318051576,0.998567335243553,129.56544244500037,4.160973928002932,0.0,0.05918309600019711,0.059455;0.059183;0.052356;0.058659;0.059403,8.47895358169013,117939.08179417909,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=5 heap_factor=1.0,64,0.9624355300859598,0.9995702005730659,129.56544244500037,4.160973928002932,0.0,0.06528626799990889,0.065286;0.065298;0.059998;0.065252;0.065516,9.353333524342247,106913.75405329865,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=5 heap_factor=1.0,64,0.9706017191977078,0.9995702005730659,129.56544244500037,4.160973928002932,0.0,0.0672404409997398,0.067655;0.067978;0.060895;0.067178;0.067240,9.633301002828052,103806.5767597659,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=3 heap_factor=0.9,64,0.9712750716332378,0.998567335243553,129.56544244500037,4.160973928002932,0.0,0.0706280330014124,0.070189;0.070861;0.064046;0.071063;0.070628,10.118629369829858,98827.61424009097,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=0.9,64,0.9763323782234957,0.9988538681948425,129.56544244500037,4.160973928002932,0.0,0.07259650499690906,0.072597;0.072667;0.065956;0.072072;0.073235,10.400645415029953,96147.87929938483,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=1.0,64,0.9764469914040115,0.9995702005730659,136.92216933798045,0.5682152169756591,0.0,0.07609163201414049,0.076723;0.076092;0.069622;0.075545;0.076122,10.901379944719269,91731.50601767711,,10.616497039794922,9186680581,6980,10,True,nid007096,57842801
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=4 heap_factor=0.9,64,0.9784240687679083,0.9998567335243553,129.56544244500037,4.160973928002932,0.0,0.07679250299770501,0.076580;0.076918;0.071080;0.077039;0.076793,11.00179126041619,90894.28951428502,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=4 heap_factor=0.9,64,0.9819484240687679,0.9998567335243553,129.56544244500037,4.160973928002932,0.0,0.07805735199872288,0.078604;0.072680;0.078057;0.078624;0.071968,11.18300171901474,89421.42951652013,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=1.0,64,0.9825501432664756,0.9998567335243553,328.17109394100044,0.577138927001215,0.0,0.0828730249995715,0.082873;0.083560;0.076684;0.082977;0.082671,11.872926217703654,84225.23493061935,,19.46176528930664,13225761964,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=5 heap_factor=0.9,64,0.9838681948424068,0.9998567335243553,129.56544244500037,4.160973928002932,0.0,0.08298339699831558,0.082983;0.084460;0.076548;0.083582;0.082857,11.88873882497358,84113.21122635751,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=6 heap_factor=0.9,64,0.9847277936962751,0.9998567335243553,129.56544244500037,4.160973928002932,0.0,0.08667836300082854,0.088061;0.080073;0.087114;0.086678;0.080999,12.418103581780592,80527.59371947622,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=7 heap_factor=0.9,64,0.9852005730659026,0.9998567335243553,129.56544244500037,4.160973928002932,0.0,0.09001920200171298,0.089699;0.091074;0.083988;0.090019;0.090750,12.896733811133664,77539.0121750599,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=8 heap_factor=0.9,64,0.9856303724928367,0.9998567335243553,129.56544244500037,4.160973928002932,0.0,0.09292945900233462,0.092929;0.094047;0.086405;0.092753;0.093442,13.31367607483304,75110.73533554784,,12.966533660888672,7498990536,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=False query_cut=3 heap_factor=1.0,64,0.9866332378223496,0.9998567335243553,328.17109394100044,0.577138927001215,0.0,0.09509500300191576,0.089260;0.095095;0.095580;0.096032;0.089817,13.623925931506555,73400.28160953298,,19.46390151977539,13225761964,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0,64,0.9912607449856734,0.9998567335243553,462.6953429400455,0.5798363740323111,0.0,0.10053244605660439,0.102949;0.093451;0.102994;0.100532;0.095167,14.402929234470543,69430.32099378084,,22.564537048339844,18404725614,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0,64,0.9917621776504298,0.9998567335243553,384.18830052996054,0.5739379489095882,0.0,0.10299114102963358,0.105207;0.096196;0.103341;0.102991;0.096933,14.755177797941773,67772.81939221984,,22.65694808959961,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=3 heap_factor=0.9,64,0.9919627507163323,0.9998567335243553,328.17109394100044,0.577138927001215,0.0,0.10663280600056169,0.105236;0.106633;0.099929;0.106697;0.106744,15.276906303805397,65458.27932131162,,19.465621948242188,13225761964,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=0.9,64,0.9936389684813753,0.9998567335243553,328.17109394100044,0.577138927001215,0.0,0.1069637570035411,0.107347;0.107514;0.101639;0.106432;0.106964,15.32432048761334,65255.74826030954,,19.46758270263672,13225761964,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=4 heap_factor=0.9,64,0.9944269340974212,1.0,328.17109394100044,0.577138927001215,0.0,0.12092355099957786,0.120924;0.121066;0.114806;0.120189;0.121980,17.324290974151555,57722.420010841124,,19.476341247558594,13225761964,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=4 heap_factor=0.9,64,0.9955873925501433,1.0,328.17109394100044,0.577138927001215,0.0,0.12243811400185223,0.123122;0.116541;0.122438;0.122659;0.116388,17.54127707762926,57008.39201014161,,19.476341247558594,13225761964,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=1.0,64,0.9963323782234957,1.0,462.6953429400455,0.5798363740323111,0.0,0.13044014398474246,0.131698;0.130440;0.124822;0.130122;0.131835,18.687699711281155,53511.133817948314,,22.59768295288086,18404725614,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.7 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=4 heap_factor=0.9,64,0.9964613180515759,1.0,382.6417979520047,0.5737897879444063,0.0,0.13352553197182715,0.134684;0.133475;0.127346;0.133543;0.133526,19.129732374187274,52274.64663067379,,19.43520736694336,15636670049,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=1.0,64,0.9966332378223496,1.0,384.18830052996054,0.5739379489095882,0.0,0.13483668002299964,0.136185;0.135711;0.128032;0.133699;0.134837,19.31757593452717,51766.32944988999,,22.693103790283203,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=False query_cut=4 heap_factor=0.9,64,0.9967191977077364,1.0,328.17109394100044,0.577138927001215,0.0,0.143284573998244,0.142789;0.143573;0.136554;0.144660;0.143285,20.527875930980517,48714.246099412914,,19.476341247558594,13225761964,6980,10,True,nid006044,57842802
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=5 heap_factor=1.0,64,0.9977220630372493,1.0,462.6953429400455,0.5798363740323111,0.0,0.1468264349969104,0.140560;0.147058;0.148384;0.140917;0.146826,21.035305873482866,47539.123320312705,,22.604320526123047,18404725614,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=5 heap_factor=1.0,64,0.9978939828080229,1.0,384.18830052996054,0.5739379489095882,0.0,0.15090824093203992,0.148747;0.151389;0.154128;0.145438;0.150908,21.620091824074485,46253.272564109844,,22.702800750732422,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=4 heap_factor=0.9,64,0.9979369627507163,1.0,384.18830052996054,0.5739379489095882,0.0,0.16171428107190877,0.161689;0.162758;0.154886;0.161916;0.161714,23.16823511058865,43162.545408690494,,22.675922393798828,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=5 heap_factor=1.0,64,0.9979512893982808,1.0,329.5900831500767,0.5760581979993731,0.0,0.1708258579019457,0.166564;0.172265;0.171619;0.164340;0.170826,24.47361861059394,40860.32457689474,,21.95319366455078,18002311236,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.7 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=5 heap_factor=0.9,64,0.99810888252149,1.0,382.6417979520047,0.5737897879444063,0.0,0.17144786100834608,0.172196;0.171791;0.166291;0.170908;0.171448,24.562730803487977,40712.085639028264,,19.44710922241211,15636670049,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=0.9,64,0.9985530085959885,1.0,462.6953429400455,0.5798363740323111,0.0,0.17571142700035125,0.176903;0.170076;0.175711;0.176827;0.170131,25.173556876841154,39724.22351328378,,22.594947814941406,18404725614,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=0.9,64,0.9986389684813753,1.0,384.18830052996054,0.5739379489095882,0.0,0.1806580260163173,0.182026;0.175241;0.180658;0.180865;0.174691,25.882238684286147,38636.53419621421,,22.684940338134766,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=6 heap_factor=0.9,64,0.9987249283667622,1.0,462.6953429400455,0.5798363740323111,0.0,0.19704520504456013,0.197045;0.191317;0.198449;0.190235;0.197242,28.229972069421223,35423.34358464359,,22.615516662597656,18404725614,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=6 heap_factor=0.9,64,0.998810888252149,1.0,384.18830052996054,0.5739379489095882,0.0,0.2024069189792499,0.202407;0.196155;0.203199;0.196094;0.208872,28.9981259282593,34484.98714965158,,22.71151351928711,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=7 heap_factor=0.9,64,0.9988538681948425,1.0,462.6953429400455,0.5798363740323111,0.0,0.2131561819696799,0.214018;0.213156;0.207726;0.211680;0.219005,30.538134952676202,32745.942132669934,,22.615516662597656,18404725614,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=7 heap_factor=0.9,64,0.9989111747851003,1.0,384.18830052996054,0.5739379489095882,0.0,0.22001910104881972,0.220019;0.221836;0.219484;0.219792;0.220327,31.521361181779326,31724.518311031632,,22.71417236328125,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=8 heap_factor=0.9,64,0.9989541547277937,1.0,384.18830052996054,0.5739379489095882,0.0,0.23660199507139623,0.236602;0.237580;0.232854;0.236581;0.238803,33.897133964383414,29501.0192027068,,22.715702056884766,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=8 heap_factor=0.9,64,0.9989684813753582,1.0,462.6953429400455,0.5798363740323111,0.0,0.25655307492706925,0.255289;0.259482;0.256553;0.249900;0.257589,36.75545486061164,27206.845998568584,,22.615516662597656,18404725614,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=10 heap_factor=0.9,64,0.9989971346704871,1.0,384.18830052996054,0.5739379489095882,0.0,0.26598720205947757,0.266726;0.259512;0.265987;0.266582;0.261464,38.10704900565581,26241.864066975664,,22.717269897460938,18459337548,6980,10,True,nid007096,57842801
SEISMIC,n_postings=6000 summary_energy=0.8 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=False query_cut=10 heap_factor=0.9,64,0.999025787965616,1.0,329.5900831500767,0.5760581979993731,0.0,0.3364727139705792,0.339068;0.336954;0.331875;0.336473;0.336101,48.20525988117181,20744.624185515153,,21.973392486572266,18002311236,6980,10,True,nid007096,57842801
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=10,64,0.2352865330,0.6696,48.8573,8.0978,0.0000,0.032734,0.033300;0.032955;0.032607;0.032603;0.032734,4.689685,213233.95,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=20,64,0.3123925501,0.7287,48.8573,8.0978,0.0000,0.034630,0.034579;0.034692;0.034630;0.034631;0.034612,4.961318,201559.34,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=50,64,0.4084240688,0.7994,48.8573,8.0978,0.0000,0.039552,0.039688;0.039552;0.039558;0.039498;0.039467,5.666476,176476.54,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=20,64,0.4715759312,0.8632,50.5467,8.0978,0.0000,0.054567,0.054567;0.054738;0.054838;0.054559;0.054408,7.817622,127916.14,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=50,64,0.5877793696,0.9040,50.5467,8.0978,0.0000,0.059218,0.059218;0.060840;0.059284;0.058985;0.059186,8.483954,117869.57,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=50,64,0.6931232092,0.9395,51.8677,8.0978,0.0000,0.082713,0.082713;0.082810;0.082551;0.082833;0.082655,11.850000,84388.19,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=200,64,0.7257593123,0.9468,50.5467,8.0978,0.0000,0.086314,0.086152;0.086314;0.086519;0.086522;0.086307,12.365903,80867.53,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=200,64,0.7258739255,0.9466,51.2584,8.1851,0.0000,0.098674,0.098621;0.098527;0.098685;0.098703;0.098674,14.136676,70737.99,,27.38,0,6980,10,True,nid004904,57783803
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=200,64,0.8165472779,0.9655,51.8677,8.0978,0.0000,0.108578,0.108740;0.108530;0.108578;0.108848;0.108510,15.555587,64285.58,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=200,64,0.8166905444,0.9649,51.9309,8.0498,0.0000,0.122906,0.122697;0.122902;0.122906;0.123080;0.123175,17.608309,56791.37,,27.16,0,6980,10,True,nid004908,57783807
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=200,64,0.8652578797,0.9693,53.0723,8.0978,0.0000,0.134188,0.134224;0.134188;0.134912;0.134160;0.134179,19.224642,52016.57,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=200,64,0.8652722063,0.9693,53.5121,8.0498,0.0000,0.159351,0.159819;0.159179;0.159351;0.160160;0.158902,22.829656,43802.67,,27.16,0,6980,10,True,nid004908,57783807
SINDI,doc_prune=0.5 query_prune=0.9 n_cand=200,64,0.8904011461,0.9723,54.5847,8.0978,0.0000,0.162931,0.162626;0.162780;0.163046;0.163116;0.162931,23.342550,42840.22,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.4 query_prune=0.9 n_cand=200,64,0.9038681948,0.9729,56.1978,8.0978,0.0000,0.195542,0.195542;0.196246;0.195911;0.195191;0.195102,28.014613,35695.66,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.3 query_prune=0.9 n_cand=200,64,0.9102148997,0.9742,58.4104,8.0978,0.0000,0.230181,0.230068;0.230514;0.230115;0.230181;0.230292,32.977221,30323.96,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=1000,64,0.9327220630,0.9835,53.0723,8.0978,0.0000,0.242889,0.242840;0.242959;0.242980;0.242889;0.242770,34.797851,28737.41,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=1000,64,0.9327363897,0.9837,54.5728,8.1851,0.0000,0.262741,0.262398;0.262741;0.262551;0.263050;0.263140,37.641977,26566.09,,27.38,0,6980,10,True,nid004904,57783803
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=1000,64,0.9327793696,0.9837,53.5121,8.0498,0.0000,0.270368,0.270412;0.270136;0.269542;0.270368;0.271504,38.734670,25816.66,,27.16,0,6980,10,True,nid004908,57783807
SINDI,doc_prune=0.5 query_prune=0.9 n_cand=1000,64,0.9465329513,0.9845,54.5847,8.0978,0.0000,0.272955,0.273176;0.273029;0.272695;0.272955;0.272874,39.105301,25571.98,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.5 query_prune=0.9 n_cand=1000,64,0.9465759312,0.9845,56.6646,8.1851,0.0000,0.295607,0.294937;0.295607;0.295690;0.295893;0.295261,42.350573,23612.43,,27.38,0,6980,10,True,nid004904,57783803
SINDI,doc_prune=0.4 query_prune=0.9 n_cand=1000,64,0.9533954155,0.9850,56.1978,8.0978,0.0000,0.307600,0.307886;0.307600;0.307468;0.307795;0.307557,44.068768,22691.81,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.6 query_prune=0.7 n_cand=200,64,0.9589684814,0.9999,53.0723,8.0978,0.0000,0.334846,0.334846;0.334267;0.335042;0.334889;0.334090,47.972206,20845.40,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.7 query_prune=0.7 n_cand=1000,64,0.9637822350,1.0000,51.8677,8.0978,0.0000,0.361259,0.361852;0.361007;0.361259;0.361695;0.361052,51.756304,19321.32,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.7 query_prune=0.7 n_cand=1000,64,0.9638395415,1.0000,51.9309,8.0498,0.0000,0.405699,0.405785;0.405526;0.405699;0.406579;0.405441,58.123066,17204.87,,27.16,0,6980,10,True,nid004908,57783807
SINDI,doc_prune=0.7 query_prune=0.7 n_cand=1000,64,0.9638538682,1.0000,52.9532,8.1851,0.0000,0.422774,0.422057;0.422774;0.421495;0.423000;0.422892,60.569341,16510.00,,27.38,0,6980,10,True,nid004904,57783803
SINDI,doc_prune=0.6 query_prune=0.7 n_cand=1000,64,0.9887392550,1.0000,53.0723,8.0978,0.0000,0.448652,0.449251;0.449159;0.448100;0.448652;0.448419,64.276791,15557.72,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.5 query_prune=0.7 n_cand=1000,64,0.9966189112,1.0000,54.5847,8.0978,0.0000,0.562896,0.562327;0.563270;0.562522;0.562896;0.563524,80.644126,12400.16,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.5 query_prune=0.7 n_cand=1000,64,0.9966762178,1.0000,55.3873,8.0498,0.0000,0.659495,0.658753;0.659495;0.658993;0.660506;0.661730,94.483524,10583.86,,27.16,0,6980,10,True,nid004908,57783807
SINDI,doc_prune=0.4 query_prune=0.7 n_cand=1000,64,0.9992550143,1.0000,56.1978,8.0978,0.0000,0.702912,0.702912;0.703787;0.700746;0.703399;0.701808,100.703725,9930.12,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.3 query_prune=0.7 n_cand=1000,64,0.9997421203,1.0000,58.4104,8.0978,0.0000,0.876196,0.878916;0.876196;0.877170;0.875353;0.874592,125.529513,7966.25,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.2 query_prune=0.7 n_cand=1000,64,0.9997564470,1.0000,61.3432,8.0978,0.0000,1.102227,1.107178;1.109887;1.102227;1.099484;1.098566,157.912178,6332.63,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.4 query_prune=0.7 n_cand=5000,64,0.9998424069,1.0000,56.1978,8.0978,0.0000,1.314980,1.315624;1.316611;1.314980;1.313838;1.314628,188.392550,5308.07,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.3 query_prune=0.5 n_cand=1000,64,0.9998997135,1.0000,58.4104,8.0978,0.0000,1.372800,1.372800;1.370975;1.371733;1.377875;1.376888,196.676218,5084.50,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.4 query_prune=0.5 n_cand=5000,64,0.9999283668,1.0000,56.1978,8.0978,0.0000,1.619327,1.619327;1.619499;1.619791;1.618428;1.619189,231.995272,4310.43,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.2 query_prune=0.5 n_cand=1000,64,0.9999713467,1.0000,61.3432,8.0978,0.0000,1.777216,1.778886;1.777032;1.777216;1.798425;1.776711,254.615473,3927.49,,23.08,0,6980,10,True,nid004905,57783804
SINDI,doc_prune=0.2 query_prune=0.5 n_cand=1000,64,0.9999856734,1.0000,63.0529,8.1487,0.0000,2.301543,2.291365;2.302866;2.295968;2.308786;2.301543,329.733954,3032.75,,24.55,0,6980,10,True,nid004906,57783805
